CatID,OrgID,Type
17,200002725,Breaches
17,200002727,Breaches
28,200002750,Breaches
15,200002723,Breaches
17,200002726,Breaches
18,200002715,Breaches
28,200002751,Breaches
15,200002729,Breaches
17,200002714,Breaches
17,200002717,Breaches
17,200002728,Breaches
18,200002713,Breaches
29,200002752,Breaches
28,200002753,Breaches
15,200002718,Breaches
15,200002730,Breaches
49,200002732,Breaches
28,200002754,Breaches
15,200002731,Breaches
17,200002733,Breaches
28,200002755,Breaches
15,200002734,Breaches
15,200002735,Breaches
28,200002756,Breaches
15,200002738,Breaches
17,200002737,Breaches
23,200002736,Breaches
51,200002716,Breaches
38,200002712,Breaches
28,200002758,Breaches
18,200002757,Breaches
15,200002740,Breaches
22,200002739,Breaches
18,200002741,Breaches
28,200002711,Breaches
28,200002668,Breaches
17,200002742,Breaches
18,200002743,Breaches
28,200002669,Breaches
18,200002744,Breaches
28,200002671,Breaches
28,200002672,Breaches
28,200002673,Breaches
17,200002745,Breaches
23,200002670,Breaches
46,200002674,Breaches
28,200002675,Breaches
28,200002676,Breaches
28,200002677,Breaches
17,200002722,Breaches
28,200002678,Breaches
29,200002679,Breaches
28,200002681,Breaches
23,200002682,Breaches
28,200002684,Breaches
6,200002683,Breaches
28,200002685,Breaches
6,200002746,Breaches
28,200002686,Breaches
17,200002710,Breaches
17,200002720,Breaches
28,200002687,Breaches
28,200002689,Breaches
28,200002690,Breaches
15,200002719,Breaches
28,200002691,Breaches
28,200002692,Breaches
6,200002693,Breaches
28,200002694,Breaches
18,200002663,Breaches
23,200002695,Breaches
28,200002696,Breaches
28,200002697,Breaches
17,200002661,Breaches
28,200002698,Breaches
29,200002699,Breaches
28,200002700,Breaches
28,200002701,Breaches
17,200002660,Breaches
28,200002702,Breaches
22,200002662,Breaches
17,200002657,Breaches
28,200002703,Breaches
18,200002635,Breaches
28,200002704,Breaches
28,200002705,Breaches
22,200002658,Breaches
23,200002633,Breaches
28,200002706,Breaches
28,200002707,Breaches
28,200002708,Breaches
28,200002709,Breaches
37,200002606,Breaches
23,200002603,Breaches
28,200002607,Breaches
17,200002659,Breaches
22,200002602,Breaches
28,200002608,Breaches
15,200002604,Breaches
28,200002609,Breaches
28,200002610,Breaches
15,200002605,Breaches
15,200002634,Breaches
29,200002611,Breaches
28,200002613,Breaches
17,200002601,Breaches
29,200002612,Breaches
23,200002600,Breaches
25,200002664,Breaches
28,200002614,Breaches
28,200002615,Breaches
18,200002597,Breaches
28,200002616,Breaches
28,200002619,Breaches
28,200002620,Breaches
28,200002621,Breaches
28,200002622,Breaches
47,200002618,Breaches
23,200002617,Breaches
18,200002595,Breaches
18,200002596,Breaches
18,200002665,Breaches
28,200002623,Breaches
17,200002593,Breaches
17,200002594,Breaches
18,200002592,Breaches
28,200002624,Breaches
28,200002625,Breaches
6,200002598,Breaches
6,200002599,Breaches
46,200002626,Breaches
28,200002627,Breaches
17,200002587,Breaches
35,200002570,Breaches
18,200002588,Breaches
18,200002666,Breaches
29,200002628,Breaches
35,200002568,Breaches
28,200002629,Breaches
28,200002630,Breaches
28,200002632,Breaches
29,200002631,Breaches
52,200002558,Breaches
28,200002559,Breaches
17,200000847,Breaches
17,200002565,Breaches
15,200002555,Breaches
28,200002560,Breaches
28,200002561,Breaches
28,200002562,Breaches
17,200002551,Breaches
29,200002554,Breaches
35,200002553,Breaches
17,200002552,Breaches
28,200002563,Breaches
51,200002550,Breaches
28,200002564,Breaches
38,200002523,Breaches
17,200002516,Breaches
17,200002519,Breaches
17,200002667,Breaches
18,200002589,Breaches
28,200002529,Breaches
17,200002517,Breaches
6,200002520,Breaches
18,200002518,Breaches
49,200002521,Breaches
15,200002522,Breaches
18,200002590,Breaches
28,200002531,Breaches
17,200002515,Breaches
23,200002510,Breaches
23,200002532,Breaches
29,200002530,Breaches
6,200002514,Breaches
6,200002524,Breaches
28,200002533,Breaches
15,200002513,Breaches
22,200002511,Breaches
17,200002512,Breaches
29,200002591,Breaches
28,200002534,Breaches
28,200002535,Breaches
28,200002536,Breaches
37,200002537,Breaches
6,200002507,Breaches
15,200002491,Breaches
17,200002490,Breaches
18,200002508,Breaches
28,200002538,Breaches
28,200002539,Breaches
6,200002509,Breaches
29,200002540,Breaches
28,200002500,Breaches
29,200002501,Breaches
28,200002542,Breaches
28,200002543,Breaches
29,200002541,Breaches
15,200002525,Breaches
15,200002526,Breaches
29,200002544,Breaches
28,200002545,Breaches
28,200002546,Breaches
35,200002489,Breaches
17,200002221,Breaches
28,200002499,Breaches
28,200002547,Breaches
28,200002495,Breaches
28,200002496,Breaches
28,200002497,Breaches
28,200002498,Breaches
28,200002548,Breaches
6,200002528,Breaches
18,200002527,Breaches
28,200002494,Breaches
28,200002549,Breaches
15,200002556,Breaches
28,200002493,Breaches
28,200002228,Breaches
15,200002219,Breaches
28,200002227,Breaches
6,200002557,Breaches
52,200002195,Breaches
28,200002224,Breaches
28,200002225,Breaches
28,200002226,Breaches
17,200002193,Breaches
28,200002223,Breaches
38,200002567,Breaches
17,200002192,Breaches
29,200002566,Breaches
28,200002215,Breaches
18,200002220,Breaches
29,200002194,Breaches
6,200002216,Breaches
28,200002213,Breaches
28,200002212,Breaches
28,200002211,Breaches
28,200002210,Breaches
29,200002184,Breaches
17,200002218,Breaches
17,200002191,Breaches
28,200002208,Breaches
17,200002183,Breaches
23,200002207,Breaches
23,200002209,Breaches
29,200002190,Breaches
29,200002206,Breaches
52,200002182,Breaches
18,200002181,Breaches
28,200002203,Breaches
28,200002204,Breaches
23,200002189,Breaches
23,200002201,Breaches
29,200002202,Breaches
51,200002178,Breaches
28,200002200,Breaches
28,200002188,Breaches
28,200002199,Breaches
18,200002180,Breaches
23,200002173,Breaches
28,200002187,Breaches
28,200002198,Breaches
17,200002172,Breaches
3,200002721,Breaches
46,200002186,Breaches
46,200002197,Breaches
28,200002185,Breaches
28,200002196,Breaches
40,200002504,Breaches
15,200002505,Breaches
17,200002177,Breaches
3,200002506,Breaches
18,200002179,Breaches
15,200002502,Breaches
17,200001192,Breaches
17,200002503,Breaches
28,200002171,Breaches
6,200001193,Breaches
17,200001190,Breaches
6,200001195,Breaches
18,200001194,Breaches
18,200001191,Breaches
28,200002170,Breaches
17,200001188,Breaches
28,200002168,Breaches
28,200002169,Breaches
15,200001196,Breaches
24,200001197,Breaches
28,200002165,Breaches
28,200002166,Breaches
28,200002167,Breaches
15,200001186,Breaches
22,200001187,Breaches
17,200002492,Breaches
18,200001185,Breaches
28,200002164,Breaches
22,200001198,Breaches
17,200001183,Breaches
17,200001184,Breaches
17,200001189,Breaches
23,200001199,Breaches
29,200002163,Breaches
38,200001180,Breaches
28,200002159,Breaches
28,200002160,Breaches
28,200002161,Breaches
28,200002162,Breaches
15,200001182,Breaches
17,200001179,Breaches
18,200002158,Breaches
35,200001178,Breaches
17,200001181,Breaches
28,200002154,Breaches
28,200002155,Breaches
28,200002156,Breaches
28,200002157,Breaches
52,200001177,Breaches
38,200001172,Breaches
28,200002153,Breaches
15,200001176,Breaches
28,200002152,Breaches
6,200001174,Breaches
17,200001175,Breaches
28,200002150,Breaches
28,200002151,Breaches
15,200001167,Breaches
15,200001169,Breaches
17,200001168,Breaches
17,200001170,Breaches
17,200001171,Breaches
28,200002149,Breaches
15,200001165,Breaches
15,200001166,Breaches
28,200002148,Breaches
17,200001173,Breaches
28,200002147,Breaches
17,200001163,Breaches
17,200001164,Breaches
28,200002146,Breaches
18,200001160,Breaches
6,200001162,Breaches
28,200002143,Breaches
17,200001161,Breaches
29,200002144,Breaches
29,200002145,Breaches
28,200002142,Breaches
28,200002139,Breaches
28,200002140,Breaches
28,200002141,Breaches
28,200002651,Breaches
28,200002636,Breaches
17,200001157,Breaches
17,200001158,Breaches
18,200001156,Breaches
18,200002571,Breaches
15,200001155,Breaches
17,200001145,Breaches
17,200001154,Breaches
18,200001146,Breaches
28,200002138,Breaches
28,200002137,Breaches
29,200002136,Breaches
18,200001153,Breaches
46,200002134,Breaches
28,200002133,Breaches
28,200002135,Breaches
18,200001147,Breaches
23,200001159,Breaches
28,200002132,Breaches
18,200001144,Breaches
29,200001152,Breaches
28,200002637,Breaches
15,200002572,Breaches
17,200001143,Breaches
17,200001148,Breaches
17,200001151,Breaches
18,200001149,Breaches
18,200001150,Breaches
28,200002130,Breaches
28,200002131,Breaches
15,200001142,Breaches
25,200002573,Breaches
28,200002128,Breaches
28,200002129,Breaches
28,200002638,Breaches
17,200001140,Breaches
17,200001141,Breaches
28,200002126,Breaches
28,200002127,Breaches
28,200002639,Breaches
15,200001137,Breaches
15,200001139,Breaches
6,200002575,Breaches
17,200001138,Breaches
18,200001129,Breaches
18,200001130,Breaches
18,200001131,Breaches
18,200001132,Breaches
29,200001133,Breaches
28,200002640,Breaches
15,200001124,Breaches
15,200002574,Breaches
15,200002576,Breaches
15,200002577,Breaches
17,200001123,Breaches
17,200001128,Breaches
17,200001136,Breaches
25,200002580,Breaches
28,200002125,Breaches
15,200002578,Breaches
15,200002579,Breaches
6,200001135,Breaches
6,200001134,Breaches
28,200002123,Breaches
28,200002124,Breaches
28,200002641,Breaches
6,200002582,Breaches
25,200002586,Breaches
28,200002645,Breaches
3,200002122,Breaches
18,200001122,Breaches
18,200001125,Breaches
18,200002583,Breaches
18,200002642,Breaches
23,200002643,Breaches
17,200001121,Breaches
23,200002646,Breaches
28,200002121,Breaches
28,200002647,Breaches
28,200002649,Breaches
15,200002648,Breaches
17,200001113,Breaches
28,200002120,Breaches
28,200002650,Breaches
6,200001120,Breaches
29,200001116,Breaches
28,200002119,Breaches
28,200002652,Breaches
52,200001118,Breaches
15,200001106,Breaches
17,200001108,Breaches
18,200001119,Breaches
28,200002116,Breaches
28,200002117,Breaches
28,200002118,Breaches
28,200002653,Breaches
15,200001105,Breaches
15,200001110,Breaches
15,200001111,Breaches
28,200002114,Breaches
28,200002115,Breaches
28,200002654,Breaches
15,200002581,Breaches
23,200001114,Breaches
15,200001104,Breaches
17,200001103,Breaches
18,200001109,Breaches
18,200001112,Breaches
18,200002585,Breaches
17,200001102,Breaches
17,200001107,Breaches
17,200001127,Breaches
18,200001101,Breaches
18,200002584,Breaches
29,200002113,Breaches
49,200001100,Breaches
28,200002110,Breaches
28,200002111,Breaches
28,200002655,Breaches
28,200002656,Breaches
18,200001097,Breaches
18,200001098,Breaches
17,200001096,Breaches
17,200001095,Breaches
28,200002109,Breaches
28,200002106,Breaches
28,200002107,Breaches
28,200002108,Breaches
6,200001094,Breaches
23,200001099,Breaches
23,200002105,Breaches
52,200001087,Breaches
17,200001092,Breaches
17,200001091,Breaches
28,200002104,Breaches
22,200001084,Breaches
18,200001090,Breaches
18,200002103,Breaches
28,200002102,Breaches
28,200002100,Breaches
28,200002101,Breaches
17,200001085,Breaches
23,200001089,Breaches
15,200001088,Breaches
28,200002644,Breaches
6,200001081,Breaches
18,200001082,Breaches
28,200002098,Breaches
28,200002099,Breaches
15,200001086,Breaches
18,200001079,Breaches
18,200001080,Breaches
28,200002097,Breaches
15,200001076,Breaches
15,200001077,Breaches
17,200001078,Breaches
23,200001093,Breaches
28,200002095,Breaches
28,200002096,Breaches
23,200001083,Breaches
29,200001075,Breaches
28,200002091,Breaches
28,200002092,Breaches
28,200002093,Breaches
28,200002094,Breaches
18,200001072,Breaches
18,200001074,Breaches
29,200001073,Breaches
28,200002089,Breaches
28,200002090,Breaches
18,200001071,Breaches
28,200002088,Breaches
28,200002087,Breaches
17,200001070,Breaches
28,200002084,Breaches
28,200002086,Breaches
18,200001062,Breaches
29,200002085,Breaches
28,200002083,Breaches
17,200001061,Breaches
51,200001060,Breaches
28,200002081,Breaches
28,200002082,Breaches
18,200001059,Breaches
29,200002080,Breaches
17,200001058,Breaches
54,200002079,Breaches
28,200002078,Breaches
28,200002077,Breaches
29,200001050,Breaches
28,200002076,Breaches
18,200001057,Breaches
18,200001049,Breaches
28,200002075,Breaches
28,200002074,Breaches
28,200002072,Breaches
28,200002073,Breaches
23,200001051,Breaches
15,200001033,Breaches
17,200001036,Breaches
28,200002071,Breaches
17,200001048,Breaches
17,200002069,Breaches
23,200002070,Breaches
28,200002067,Breaches
28,200002068,Breaches
23,200001052,Breaches
23,200001053,Breaches
28,200002066,Breaches
17,200001035,Breaches
17,200001047,Breaches
28,200002065,Breaches
23,200001054,Breaches
28,200002063,Breaches
28,200002064,Breaches
23,200001055,Breaches
28,200002061,Breaches
28,200002062,Breaches
15,200001031,Breaches
18,200001032,Breaches
28,200002060,Breaches
23,200001056,Breaches
23,200002059,Breaches
28,200002057,Breaches
28,200002058,Breaches
17,200001029,Breaches
18,200001030,Breaches
46,200002056,Breaches
28,200002055,Breaches
28,200002052,Breaches
28,200002053,Breaches
45,200002054,Breaches
35,200001028,Breaches
18,200001025,Breaches
18,200001027,Breaches
28,200002051,Breaches
35,200001026,Breaches
28,200002050,Breaches
22,200001024,Breaches
17,200001022,Breaches
17,200001023,Breaches
28,200002048,Breaches
28,200002047,Breaches
6,200001014,Breaches
28,200002046,Breaches
28,200002045,Breaches
17,200001016,Breaches
23,200001018,Breaches
18,200001010,Breaches
28,200002042,Breaches
28,200002044,Breaches
17,200001011,Breaches
44,200002043,Breaches
23,200001019,Breaches
28,200002041,Breaches
29,200001009,Breaches
29,200002040,Breaches
28,200002038,Breaches
28,200002039,Breaches
22,200001004,Breaches
17,200001007,Breaches
17,200001008,Breaches
23,200001012,Breaches
23,200001013,Breaches
28,200002037,Breaches
15,200001005,Breaches
15,200001006,Breaches
28,200002033,Breaches
28,200002034,Breaches
28,200002035,Breaches
23,200001020,Breaches
23,200001021,Breaches
29,200002036,Breaches
28,200002030,Breaches
28,200002031,Breaches
28,200002032,Breaches
15,200001037,Breaches
17,200001000,Breaches
17,200001002,Breaches
28,200002026,Breaches
28,200002027,Breaches
28,200002028,Breaches
28,200002029,Breaches
17,200001001,Breaches
23,200001003,Breaches
28,200002025,Breaches
18,200000999,Breaches
23,200002024,Breaches
51,200000995,Breaches
28,200002020,Breaches
28,200002021,Breaches
28,200002023,Breaches
35,200002022,Breaches
17,200000998,Breaches
29,200000997,Breaches
28,200002018,Breaches
28,200002019,Breaches
38,200000993,Breaches
18,200000992,Breaches
28,200002016,Breaches
28,200002017,Breaches
17,200000985,Breaches
28,200002015,Breaches
23,200000994,Breaches
28,200002013,Breaches
28,200002014,Breaches
15,200000991,Breaches
28,200002011,Breaches
28,200002012,Breaches
17,200000989,Breaches
17,200000990,Breaches
28,200002009,Breaches
28,200002010,Breaches
17,200000983,Breaches
29,200000982,Breaches
28,200002007,Breaches
28,200002008,Breaches
17,200002006,Breaches
28,200002004,Breaches
28,200002005,Breaches
18,200000988,Breaches
28,200002002,Breaches
28,200002003,Breaches
18,200000986,Breaches
18,200000987,Breaches
17,200000984,Breaches
29,200000951,Breaches
15,200000947,Breaches
17,200000950,Breaches
28,200002001,Breaches
17,200000949,Breaches
28,200001999,Breaches
28,200002000,Breaches
18,200000948,Breaches
23,200000952,Breaches
28,200001996,Breaches
28,200001997,Breaches
28,200001998,Breaches
35,200000940,Breaches
17,200000934,Breaches
17,200000935,Breaches
18,200000936,Breaches
18,200000937,Breaches
18,200000939,Breaches
23,200000942,Breaches
28,200001993,Breaches
28,200001994,Breaches
28,200001995,Breaches
17,200000933,Breaches
17,200000941,Breaches
23,200000953,Breaches
23,200000954,Breaches
28,200001992,Breaches
15,200000932,Breaches
28,200001991,Breaches
6,200000930,Breaches
24,200000924,Breaches
28,200001988,Breaches
28,200001989,Breaches
28,200001990,Breaches
17,200000927,Breaches
17,200001038,Breaches
23,200000928,Breaches
23,200000931,Breaches
28,200001987,Breaches
17,200000910,Breaches
18,200000906,Breaches
23,200000943,Breaches
28,200001986,Breaches
18,200000938,Breaches
28,200001983,Breaches
28,200001984,Breaches
28,200001985,Breaches
23,200000918,Breaches
23,200000919,Breaches
23,200000944,Breaches
28,200001982,Breaches
28,200001980,Breaches
28,200001981,Breaches
15,200000917,Breaches
23,200000920,Breaches
28,200001978,Breaches
28,200001979,Breaches
23,200000921,Breaches
23,200000922,Breaches
28,200001977,Breaches
23,200000929,Breaches
28,200001975,Breaches
23,200000923,Breaches
23,200000945,Breaches
29,200001976,Breaches
28,200001973,Breaches
28,200001974,Breaches
35,200000915,Breaches
23,200000946,Breaches
23,200000955,Breaches
28,200001972,Breaches
23,200000956,Breaches
28,200001971,Breaches
23,200000958,Breaches
28,200001970,Breaches
15,200000914,Breaches
18,200000901,Breaches
23,200000957,Breaches
28,200001966,Breaches
28,200001967,Breaches
28,200001968,Breaches
28,200001969,Breaches
18,200000912,Breaches
18,200000913,Breaches
23,200000959,Breaches
23,200000960,Breaches
46,200000907,Breaches
28,200001965,Breaches
6,200000911,Breaches
17,200000900,Breaches
23,200000961,Breaches
28,200001963,Breaches
28,200001964,Breaches
17,200000909,Breaches
18,200000908,Breaches
23,200000962,Breaches
28,200001962,Breaches
23,200000963,Breaches
28,200001961,Breaches
15,200000903,Breaches
15,200000905,Breaches
6,200000904,Breaches
17,200000897,Breaches
23,200000964,Breaches
17,200000902,Breaches
18,200001960,Breaches
28,200001959,Breaches
23,200000965,Breaches
15,200000891,Breaches
28,200001958,Breaches
22,200000894,Breaches
23,200000966,Breaches
51,200000893,Breaches
28,200001956,Breaches
28,200001957,Breaches
23,200000967,Breaches
29,200000881,Breaches
6,200000884,Breaches
18,200000883,Breaches
18,200000886,Breaches
28,200001952,Breaches
28,200001953,Breaches
28,200001954,Breaches
28,200001955,Breaches
18,200000882,Breaches
23,200000895,Breaches
23,200000898,Breaches
23,200000899,Breaches
23,200000968,Breaches
28,200001951,Breaches
17,200000880,Breaches
23,200000969,Breaches
29,200001950,Breaches
28,200001948,Breaches
28,200001949,Breaches
17,200000870,Breaches
18,200000769,Breaches
17,200000869,Breaches
28,200001946,Breaches
28,200001947,Breaches
17,200000871,Breaches
23,200000896,Breaches
23,200000970,Breaches
23,200001945,Breaches
6,200000862,Breaches
23,200000892,Breaches
29,200001944,Breaches
49,200000861,Breaches
46,200001943,Breaches
28,200001942,Breaches
23,200000971,Breaches
28,200001941,Breaches
17,200000867,Breaches
23,200000868,Breaches
23,200000972,Breaches
23,200000973,Breaches
52,200000859,Breaches
28,200001940,Breaches
15,200000854,Breaches
15,200000855,Breaches
17,200000860,Breaches
23,200000974,Breaches
51,200001040,Breaches
35,200001039,Breaches
28,200001939,Breaches
18,200000851,Breaches
23,200000975,Breaches
28,200001937,Breaches
17,200000852,Breaches
17,200000853,Breaches
28,200001935,Breaches
28,200001936,Breaches
17,200000848,Breaches
23,200000856,Breaches
28,200001934,Breaches
23,200000976,Breaches
28,200001932,Breaches
28,200001933,Breaches
17,200000845,Breaches
23,200000857,Breaches
23,200000977,Breaches
28,200001931,Breaches
18,200000846,Breaches
28,200001929,Breaches
28,200001930,Breaches
18,200000839,Breaches
18,200000850,Breaches
28,200001928,Breaches
18,200000841,Breaches
28,200001926,Breaches
28,200001927,Breaches
17,200000849,Breaches
28,200001924,Breaches
28,200001925,Breaches
18,200000837,Breaches
23,200000840,Breaches
15,200000836,Breaches
17,200000834,Breaches
17,200000835,Breaches
28,200001923,Breaches
28,200001922,Breaches
18,200000925,Breaches
23,200000842,Breaches
23,200001041,Breaches
28,200001921,Breaches
23,200000858,Breaches
18,200000885,Breaches
17,200000820,Breaches
28,200001919,Breaches
28,200001920,Breaches
15,200000819,Breaches
29,200000843,Breaches
28,200001918,Breaches
18,200000815,Breaches
18,200000821,Breaches
28,200001917,Breaches
35,200000817,Breaches
17,200000814,Breaches
18,200000822,Breaches
28,200001915,Breaches
28,200001916,Breaches
23,200000844,Breaches
28,200001913,Breaches
28,200001914,Breaches
17,200000818,Breaches
28,200001912,Breaches
15,200000813,Breaches
23,200000823,Breaches
28,200001909,Breaches
28,200001910,Breaches
23,200000824,Breaches
23,200000978,Breaches
23,200000979,Breaches
29,200001911,Breaches
28,200001908,Breaches
17,200000811,Breaches
47,200000816,Breaches
28,200001906,Breaches
15,200000802,Breaches
18,200001907,Breaches
23,200000825,Breaches
28,200001904,Breaches
28,200001905,Breaches
15,200000803,Breaches
17,200000804,Breaches
23,200000826,Breaches
23,200001903,Breaches
28,200001902,Breaches
14,200000805,Breaches
23,200000800,Breaches
28,200001899,Breaches
28,200001900,Breaches
28,200001901,Breaches
23,200000827,Breaches
23,200000828,Breaches
23,200000829,Breaches
18,200000806,Breaches
28,200001897,Breaches
23,200000830,Breaches
23,200000831,Breaches
29,200001898,Breaches
51,200000801,Breaches
28,200001896,Breaches
23,200000832,Breaches
15,200000786,Breaches
17,200000787,Breaches
28,200001894,Breaches
28,200001895,Breaches
17,200000785,Breaches
28,200001892,Breaches
28,200001893,Breaches
15,200000777,Breaches
23,200000780,Breaches
18,200000778,Breaches
28,200001891,Breaches
23,200000807,Breaches
17,200000770,Breaches
28,200001889,Breaches
28,200001890,Breaches
23,200000775,Breaches
23,200000808,Breaches
22,200000680,Breaches
28,200001886,Breaches
28,200001887,Breaches
52,200000679,Breaches
22,200000678,Breaches
35,200000697,Breaches
35,200001063,Breaches
17,200000666,Breaches
23,200000781,Breaches
23,200000809,Breaches
23,200000980,Breaches
23,200001888,Breaches
22,200000664,Breaches
17,200000644,Breaches
29,200000665,Breaches
28,200001883,Breaches
28,200001884,Breaches
23,200000782,Breaches
23,200000783,Breaches
23,200000981,Breaches
23,200001885,Breaches
28,200001881,Breaches
28,200001882,Breaches
23,200000784,Breaches
28,200001880,Breaches
23,200000752,Breaches
28,200001877,Breaches
28,200001878,Breaches
28,200001879,Breaches
6,200000662,Breaches
23,200000753,Breaches
23,200000756,Breaches
23,200000810,Breaches
18,200000663,Breaches
28,200001875,Breaches
28,200001876,Breaches
17,200000812,Breaches
23,200000754,Breaches
23,200000755,Breaches
28,200001874,Breaches
17,200000762,Breaches
18,200000631,Breaches
23,200000763,Breaches
23,200000789,Breaches
28,200001872,Breaches
28,200001873,Breaches
26,200000638,Breaches
17,200000629,Breaches
23,200000761,Breaches
28,200001871,Breaches
23,200000760,Breaches
28,200001868,Breaches
28,200001870,Breaches
18,200000759,Breaches
23,200000758,Breaches
29,200001869,Breaches
28,200001866,Breaches
28,200001867,Breaches
52,200000628,Breaches
17,200000639,Breaches
23,200000751,Breaches
29,200000640,Breaches
28,200001863,Breaches
28,200001864,Breaches
28,200001865,Breaches
17,200000625,Breaches
23,200000750,Breaches
28,200001862,Breaches
15,200000627,Breaches
23,200000749,Breaches
17,200000641,Breaches
28,200001860,Breaches
28,200001861,Breaches
17,200001068,Breaches
23,200000748,Breaches
46,200000667,Breaches
28,200001858,Breaches
28,200001859,Breaches
52,200000624,Breaches
6,200000642,Breaches
17,200000626,Breaches
23,200000747,Breaches
51,200000643,Breaches
28,200001857,Breaches
28,200001856,Breaches
18,200001069,Breaches
29,200000671,Breaches
57,200000672,Breaches
18,200001017,Breaches
23,200000744,Breaches
23,200001855,Breaches
28,200001850,Breaches
28,200001851,Breaches
28,200001852,Breaches
28,200001853,Breaches
28,200001854,Breaches
52,200000669,Breaches
15,200000670,Breaches
17,200000668,Breaches
18,200000743,Breaches
23,200000741,Breaches
23,200000742,Breaches
23,200000745,Breaches
28,200001849,Breaches
18,200000620,Breaches
23,200000740,Breaches
15,200000619,Breaches
15,200000630,Breaches
46,200000764,Breaches
28,200001848,Breaches
15,200000618,Breaches
15,200000635,Breaches
6,200000353,Breaches
18,200000621,Breaches
18,200000622,Breaches
28,200001847,Breaches
15,200000633,Breaches
17,200000634,Breaches
23,200000738,Breaches
23,200000739,Breaches
54,200001846,Breaches
52,200000617,Breaches
6,200000636,Breaches
6,200000865,Breaches
18,200000632,Breaches
28,200001845,Breaches
23,200000737,Breaches
28,200001844,Breaches
23,200000736,Breaches
28,200001843,Breaches
23,200000746,Breaches
28,200001842,Breaches
23,200000735,Breaches
17,200000607,Breaches
17,200000608,Breaches
17,200000613,Breaches
51,200000603,Breaches
28,200001840,Breaches
28,200001841,Breaches
28,200001839,Breaches
23,200000734,Breaches
28,200001836,Breaches
28,200001837,Breaches
52,200000605,Breaches
23,200000731,Breaches
23,200000732,Breaches
23,200000733,Breaches
23,200001838,Breaches
6,200000606,Breaches
28,200001833,Breaches
28,200001834,Breaches
23,200000729,Breaches
23,200000730,Breaches
29,200001835,Breaches
28,200001832,Breaches
15,200000612,Breaches
17,200000611,Breaches
23,200000728,Breaches
28,200001831,Breaches
18,200000616,Breaches
23,200000727,Breaches
28,200001829,Breaches
28,200001830,Breaches
23,200000725,Breaches
23,200000726,Breaches
18,200000604,Breaches
28,200001823,Breaches
28,200001824,Breaches
28,200001825,Breaches
28,200001826,Breaches
23,200000720,Breaches
23,200000721,Breaches
23,200000722,Breaches
23,200000723,Breaches
28,200001822,Breaches
15,200000602,Breaches
38,200000601,Breaches
17,200000598,Breaches
17,200000600,Breaches
23,200000757,Breaches
28,200001821,Breaches
17,200000599,Breaches
49,200000594,Breaches
28,200001819,Breaches
28,200001820,Breaches
23,200000718,Breaches
23,200000719,Breaches
17,200000593,Breaches
28,200001818,Breaches
15,200000592,Breaches
17,200001816,Breaches
17,200001817,Breaches
23,200000715,Breaches
23,200000716,Breaches
23,200000717,Breaches
28,200001813,Breaches
28,200001814,Breaches
28,200001815,Breaches
23,200000713,Breaches
23,200000714,Breaches
15,200000591,Breaches
15,200000589,Breaches
17,200000590,Breaches
28,200001812,Breaches
29,200000588,Breaches
28,200001811,Breaches
17,200000577,Breaches
23,200000712,Breaches
28,200001810,Breaches
17,200000587,Breaches
23,200000711,Breaches
28,200001809,Breaches
23,200000710,Breaches
28,200001807,Breaches
28,200001808,Breaches
15,200000586,Breaches
23,200000709,Breaches
28,200001805,Breaches
28,200001806,Breaches
23,200000707,Breaches
23,200000708,Breaches
28,200001803,Breaches
28,200001804,Breaches
23,200000705,Breaches
23,200000706,Breaches
15,200000585,Breaches
17,200000584,Breaches
28,200001802,Breaches
17,200000583,Breaches
23,200000704,Breaches
28,200001801,Breaches
15,200000582,Breaches
23,200000703,Breaches
28,200001799,Breaches
28,200001800,Breaches
15,200000581,Breaches
22,200000573,Breaches
23,200000701,Breaches
23,200000702,Breaches
28,200001795,Breaches
28,200001796,Breaches
28,200001798,Breaches
23,200000698,Breaches
23,200000699,Breaches
23,200000700,Breaches
29,200001797,Breaches
28,200001794,Breaches
17,200000579,Breaches
17,200000580,Breaches
23,200000696,Breaches
28,200001793,Breaches
17,200000571,Breaches
15,200000570,Breaches
28,200001790,Breaches
28,200001791,Breaches
28,200001792,Breaches
17,200000572,Breaches
17,200000576,Breaches
18,200000578,Breaches
18,200000683,Breaches
23,200000682,Breaches
23,200000684,Breaches
23,200001789,Breaches
28,200001788,Breaches
28,200001787,Breaches
15,200000575,Breaches
23,200000685,Breaches
6,200001786,Breaches
23,200000686,Breaches
28,200001785,Breaches
23,200000687,Breaches
46,200000688,Breaches
28,200000692,Breaches
28,200001777,Breaches
28,200001778,Breaches
28,200001779,Breaches
28,200001780,Breaches
28,200001782,Breaches
28,200001783,Breaches
17,200000567,Breaches
17,200001781,Breaches
23,200000689,Breaches
23,200000690,Breaches
23,200000691,Breaches
23,200000693,Breaches
23,200000694,Breaches
23,200000790,Breaches
29,200001067,Breaches
29,200001784,Breaches
28,200001776,Breaches
28,200001775,Breaches
23,200000681,Breaches
23,200000695,Breaches
23,200001774,Breaches
18,200000559,Breaches
28,200001773,Breaches
18,200000799,Breaches
28,200001770,Breaches
28,200001771,Breaches
28,200001772,Breaches
15,200000569,Breaches
17,200000677,Breaches
23,200000615,Breaches
17,200000557,Breaches
28,200001769,Breaches
18,200000773,Breaches
23,200000556,Breaches
28,200001768,Breaches
15,200000864,Breaches
6,200000561,Breaches
35,200001066,Breaches
23,200000676,Breaches
18,200000772,Breaches
